country,code,year,total_mt,per_capita_t
India,IND,1902,14.52,0.051
India,IND,1903,14.8,0.052
India,IND,1904,16.56,0.058
India,IND,1905,16.93,0.059
India,IND,1906,19.55,0.067
India,IND,1907,21.77,0.075
India,IND,1908,24.91,0.085
India,IND,1909,24.14,0.082
India,IND,1910,23.49,0.079
India,IND,1911,24.78,0.084
India,IND,1912,28.52,0.096
India,IND,1913,31.47,0.106
India,IND,1914,31.7,0.107
India,IND,1915,33.14,0.111
India,IND,1916,33.52,0.113
India,IND,1917,35.02,0.117
India,IND,1918,39.36,0.132
India,IND,1919,42.97,0.144
India,IND,1920,34.87,0.116
India,IND,1921,37.5,0.124
India,IND,1922,36.9,0.121
India,IND,1923,37.97,0.123
India,IND,1924,40.63,0.131
India,IND,1925,40.08,0.128
India,IND,1926,39.94,0.126
India,IND,1927,41.88,0.131
India,IND,1928,40.07,0.124
India,IND,1929,41.71,0.128
India,IND,1930,42.4,0.128
India,IND,1931,38.85,0.116
India,IND,1932,36.13,0.107
India,IND,1933,35.47,0.103
India,IND,1934,39.61,0.114
India,IND,1935,41.39,0.117
India,IND,1936,40.68,0.114
India,IND,1937,45.07,0.124
India,IND,1938,50.38,0.137
India,IND,1939,49.31,0.133
India,IND,1940,52.31,0.14
India,IND,1941,53.58,0.143
India,IND,1942,53.53,0.144
India,IND,1943,46.64,0.126
India,IND,1944,47.7,0.13
India,IND,1945,52.87,0.145
India,IND,1946,52.22,0.144
India,IND,1947,53.18,0.148
India,IND,1948,53.2,0.149
India,IND,1949,56.19,0.158
India,IND,1950,60.94,0.176
India,IND,1951,63.81,0.18
India,IND,1952,67.25,0.186
India,IND,1953,68.61,0.185
India,IND,1954,72.31,0.191
India,IND,1955,78.69,0.203
India,IND,1956,81.62,0.206
India,IND,1957,91.62,0.226
India,IND,1958,95.8,0.23
India,IND,1959,101.44,0.238
India,IND,1960,111.32,0.255
India,IND,1961,120.4,0.27
India,IND,1962,132.58,0.29
India,IND,1963,142.44,0.304
India,IND,1964,139.48,0.291
India,IND,1965,153.7,0.314
India,IND,1966,159.37,0.318
India,IND,1967,159.56,0.312
India,IND,1968,174.07,0.333
India,IND,1969,177.41,0.332
India,IND,1970,181.72,0.333
India,IND,1971,191.96,0.344
India,IND,1972,203.04,0.356
India,IND,1973,209.1,0.358
India,IND,1974,215.85,0.362
India,IND,1975,234.21,0.383
India,IND,1976,244.75,0.391
India,IND,1977,258.96,0.404
India,IND,1978,263.15,0.401
India,IND,1979,276.29,0.412
India,IND,1980,291.71,0.424
India,IND,1981,314.97,0.448
India,IND,1982,325.38,0.452
India,IND,1983,352.2,0.478
India,IND,1984,361.57,0.479
India,IND,1985,397.6,0.515
India,IND,1986,426.32,0.539
India,IND,1987,455.35,0.563
India,IND,1988,491.7,0.594
India,IND,1989,540.66,0.639
India,IND,1990,577.99,0.668
India,IND,1991,615.39,0.696
India,IND,1992,655.42,0.726
India,IND,1993,677.26,0.734
India,IND,1994,714.04,0.759
India,IND,1995,760.48,0.792
India,IND,1996,823.6,0.841
India,IND,1997,857.98,0.859
India,IND,1998,875.78,0.86
India,IND,1999,961.19,0.926
India,IND,2000,987.07,0.933
India,IND,2001,1001.2,0.929
India,IND,2002,1032.75,0.941
India,IND,2003,1068.4,0.957
India,IND,2004,1134.61,0.999
India,IND,2005,1195.39,1.035
India,IND,2006,1293.32,1.103
India,IND,2007,1393.49,1.17
India,IND,2008,1490.37,1.234
India,IND,2009,1613.33,1.316
India,IND,2010,1678.53,1.35
India,IND,2011,1765.69,1.4
India,IND,2012,1926.99,1.507
India,IND,2013,1995.34,1.54
India,IND,2014,2148.05,1.637
India,IND,2015,2231.82,1.681
India,IND,2016,2352.54,1.75
India,IND,2017,2425.72,1.784
India,IND,2018,2595.23,1.888
India,IND,2019,2611.17,1.88
India,IND,2020,2422.73,1.727
India,IND,2021,2675.78,1.892
India,IND,2022,2831.13,1.986
India,IND,2023,3062.76,2.13
India,IND,2024,3193.48,2.201
Russia,RUS,1850,0.07,0.002
Russia,RUS,1855,0.21,0.005
Russia,RUS,1858,0.3,0.007
Russia,RUS,1859,0.31,0.007
Russia,RUS,1860,0.41,0.009
Russia,RUS,1861,0.53,0.012
Russia,RUS,1862,0.48,0.01
Russia,RUS,1863,0.5,0.011
Russia,RUS,1864,0.56,0.012
Russia,RUS,1865,0.53,0.011
Russia,RUS,1866,1.69,0.035
Russia,RUS,1867,1.93,0.04
Russia,RUS,1868,1.61,0.033
Russia,RUS,1869,2.18,0.045
Russia,RUS,1870,2.37,0.048
Russia,RUS,1871,3.2,0.064
Russia,RUS,1872,3.28,0.065
Russia,RUS,1873,3.08,0.061
Russia,RUS,1874,3.74,0.073
Russia,RUS,1875,4.3,0.083
Russia,RUS,1876,5.34,0.102
Russia,RUS,1877,5.45,0.104
Russia,RUS,1878,7.13,0.134
Russia,RUS,1879,7.31,0.136
Russia,RUS,1880,8.58,0.159
Russia,RUS,1881,9.04,0.166
Russia,RUS,1882,9.52,0.173
Russia,RUS,1883,10.83,0.195
Russia,RUS,1884,11.0,0.196
Russia,RUS,1885,11.98,0.212
Russia,RUS,1886,12.29,0.215
Russia,RUS,1887,13.0,0.226
Russia,RUS,1888,13.56,0.233
Russia,RUS,1889,14.65,0.25
Russia,RUS,1890,16.59,0.28
Russia,RUS,1891,18.27,0.306
Russia,RUS,1892,19.33,0.321
Russia,RUS,1893,22.66,0.372
Russia,RUS,1894,23.08,0.376
Russia,RUS,1895,26.52,0.428
Russia,RUS,1896,27.0,0.432
Russia,RUS,1897,31.22,0.495
Russia,RUS,1898,35.01,0.55
Russia,RUS,1899,40.61,0.632
Russia,RUS,1900,46.01,0.71
Russia,RUS,1901,47.23,0.722
Russia,RUS,1902,45.62,0.691
Russia,RUS,1903,44.62,0.67
Russia,RUS,1904,49.65,0.738
Russia,RUS,1905,44.32,0.653
Russia,RUS,1906,50.55,0.738
Russia,RUS,1907,56.62,0.82
Russia,RUS,1908,56.97,0.817
Russia,RUS,1909,60.14,0.855
Russia,RUS,1910,58.98,0.831
Russia,RUS,1911,61.14,0.854
Russia,RUS,1912,69.26,0.959
Russia,RUS,1913,75.24,1.032
Russia,RUS,1914,67.91,0.923
Russia,RUS,1915,62.33,0.84
Russia,RUS,1916,66.43,0.887
Russia,RUS,1917,61.14,0.809
Russia,RUS,1918,24.38,0.32
Russia,RUS,1919,20.83,0.27
Russia,RUS,1920,18.99,0.244
Russia,RUS,1921,20.6,0.263
Russia,RUS,1922,25.12,0.317
Russia,RUS,1923,27.75,0.347
Russia,RUS,1924,33.06,0.41
Russia,RUS,1925,32.63,0.401
Russia,RUS,1926,47.27,0.576
Russia,RUS,1927,58.77,0.709
Russia,RUS,1928,65.29,0.781
Russia,RUS,1929,70.32,0.833
Russia,RUS,1930,95.59,1.122
Russia,RUS,1931,114.84,1.336
Russia,RUS,1932,129.39,1.491
Russia,RUS,1933,144.6,1.651
Russia,RUS,1934,174.92,1.979
Russia,RUS,1935,198.0,2.22
Russia,RUS,1936,227.04,2.522
Russia,RUS,1937,232.16,2.555
Russia,RUS,1938,245.03,2.672
Russia,RUS,1939,248.04,2.68
Russia,RUS,1940,297.36,3.184
Russia,RUS,1941,261.24,2.772
Russia,RUS,1942,142.02,1.493
Russia,RUS,1943,148.23,1.544
Russia,RUS,1944,214.95,2.219
Russia,RUS,1945,227.57,2.327
Russia,RUS,1946,255.75,2.592
Russia,RUS,1947,307.96,3.092
Russia,RUS,1948,327.7,3.26
Russia,RUS,1949,372.52,3.672
Russia,RUS,1950,415.23,4.016
Russia,RUS,1951,450.02,4.292
Russia,RUS,1952,481.9,4.532
Russia,RUS,1953,509.83,4.727
Russia,RUS,1954,556.81,5.087
Russia,RUS,1955,631.36,5.68
Russia,RUS,1956,692.23,6.131
Russia,RUS,1957,757.51,6.603
Russia,RUS,1958,808.56,6.935
Russia,RUS,1959,850.09,7.186
Russia,RUS,1960,885.07,7.38
Russia,RUS,1961,912.75,7.506
Russia,RUS,1962,957.99,7.781
Russia,RUS,1963,1027.4,8.256
Russia,RUS,1964,1092.66,8.697
Russia,RUS,1965,1159.12,9.153
Russia,RUS,1966,1224.09,9.598
Russia,RUS,1967,1279.97,9.973
Russia,RUS,1968,1315.94,10.196
Russia,RUS,1969,1370.47,10.561
Russia,RUS,1970,1441.38,11.056
Russia,RUS,1971,1529.6,11.677
Russia,RUS,1972,1609.33,12.217
Russia,RUS,1973,1677.3,12.661
Russia,RUS,1974,1741.16,13.066
Russia,RUS,1975,1830.21,13.644
Russia,RUS,1976,1900.7,14.071
Russia,RUS,1977,1965.35,14.447
Russia,RUS,1978,2032.85,14.841
Russia,RUS,1979,2049.71,14.873
Russia,RUS,1980,2130.36,15.374
Russia,RUS,1981,2089.79,14.997
Russia,RUS,1982,2129.19,15.182
Russia,RUS,1983,2159.39,15.279
Russia,RUS,1984,2178.56,15.292
Russia,RUS,1985,2349.52,16.365
Russia,RUS,1986,2349.9,16.228
Russia,RUS,1987,2358.8,16.14
Russia,RUS,1988,2437.8,16.543
Russia,RUS,1989,2405.7,16.224
Russia,RUS,1990,2536.28,17.024
Russia,RUS,1991,2407.64,16.11
Russia,RUS,1992,1963.46,13.185
Russia,RUS,1993,1866.52,12.6
Russia,RUS,1994,1646.88,11.112
Russia,RUS,1995,1618.29,10.913
Russia,RUS,1996,1586.63,10.714
Russia,RUS,1997,1481.96,10.023
Russia,RUS,1998,1465.86,9.929
Russia,RUS,1999,1494.09,10.147
Russia,RUS,2000,1480.58,10.091
Russia,RUS,2001,1518.08,10.389
Russia,RUS,2002,1508.33,10.335
Russia,RUS,2003,1539.01,10.556
Russia,RUS,2004,1545.35,10.644
Russia,RUS,2005,1563.98,10.816
Russia,RUS,2006,1623.43,11.266
Russia,RUS,2007,1624.32,11.291
Russia,RUS,2008,1652.73,11.492
Russia,RUS,2009,1545.24,10.741
Russia,RUS,2010,1633.15,11.346
Russia,RUS,2011,1684.99,11.698
Russia,RUS,2012,1700.1,11.782
Russia,RUS,2013,1637.55,11.324
Russia,RUS,2014,1637.31,11.298
Russia,RUS,2015,1635.24,11.254
Russia,RUS,2016,1629.33,11.177
Russia,RUS,2017,1661.01,11.362
Russia,RUS,2018,1709.91,11.677
Russia,RUS,2019,1704.46,11.632
Russia,RUS,2020,1631.9,11.149
Russia,RUS,2021,1674.52,11.482
Russia,RUS,2022,1675.46,11.509
Russia,RUS,2023,1733.13,11.916
Russia,RUS,2024,1780.52,12.295
Japan,JPN,1868,0.01,0.0
Japan,JPN,1869,0.02,0.001
Japan,JPN,1870,0.02,0.001
Japan,JPN,1871,0.03,0.001
Japan,JPN,1872,0.03,0.001
Japan,JPN,1873,0.04,0.001
Japan,JPN,1874,0.59,0.017
Japan,JPN,1875,1.44,0.04
Japan,JPN,1876,1.4,0.039
Japan,JPN,1877,1.29,0.036
Japan,JPN,1878,1.86,0.051
Japan,JPN,1879,2.32,0.063
Japan,JPN,1880,2.35,0.064
Japan,JPN,1881,2.41,0.065
Japan,JPN,1882,2.51,0.067
Japan,JPN,1883,2.71,0.072
Japan,JPN,1884,2.96,0.077
Japan,JPN,1885,3.35,0.087
Japan,JPN,1886,3.61,0.093
Japan,JPN,1887,4.47,0.114
Japan,JPN,1888,5.17,0.131
Japan,JPN,1889,6.25,0.157
Japan,JPN,1890,6.76,0.168
Japan,JPN,1891,8.12,0.2
Japan,JPN,1892,8.08,0.197
Japan,JPN,1893,8.57,0.207
Japan,JPN,1894,11.02,0.263
Japan,JPN,1895,12.23,0.289
Japan,JPN,1896,12.92,0.303
Japan,JPN,1897,13.54,0.314
Japan,JPN,1898,17.25,0.396
Japan,JPN,1899,17.27,0.393
Japan,JPN,1900,19.41,0.437
Japan,JPN,1901,23.27,0.518
Japan,JPN,1902,24.94,0.549
Japan,JPN,1903,25.79,0.561
Japan,JPN,1904,29.05,0.625
Japan,JPN,1905,29.93,0.636
Japan,JPN,1906,32.86,0.69
Japan,JPN,1907,35.07,0.728
Japan,JPN,1908,37.63,0.773
Japan,JPN,1909,38.26,0.776
Japan,JPN,1910,39.38,0.79
Japan,JPN,1911,44.21,0.876
Japan,JPN,1912,49.28,0.965
Japan,JPN,1913,54.32,1.05
Japan,JPN,1914,58.02,1.108
Japan,JPN,1915,52.84,0.997
Japan,JPN,1916,58.6,1.093
Japan,JPN,1917,67.48,1.243
Japan,JPN,1918,71.54,1.303
Japan,JPN,1919,79.19,1.424
Japan,JPN,1920,74.28,1.319
Japan,JPN,1921,66.81,1.171
Japan,JPN,1922,71.43,1.235
Japan,JPN,1923,75.91,1.294
Japan,JPN,1924,79.35,1.334
Japan,JPN,1925,82.01,1.359
Japan,JPN,1926,82.6,1.35
Japan,JPN,1927,89.48,1.442
Japan,JPN,1928,92.39,1.468
Japan,JPN,1929,94.88,1.487
Japan,JPN,1930,86.17,1.332
Japan,JPN,1931,77.9,1.189
Japan,JPN,1932,77.98,1.175
Japan,JPN,1933,91.34,1.358
Japan,JPN,1934,101.2,1.486
Japan,JPN,1935,106.38,1.542
Japan,JPN,1936,116.85,1.672
Japan,JPN,1937,125.43,1.772
Japan,JPN,1938,131.74,1.838
Japan,JPN,1939,127.75,1.759
Japan,JPN,1940,153.24,2.082
Japan,JPN,1941,154.6,2.073
Japan,JPN,1942,147.79,1.955
Japan,JPN,1943,150.64,1.965
Japan,JPN,1944,138.73,1.785
Japan,JPN,1945,76.64,0.972
Japan,JPN,1946,52.71,0.66
Japan,JPN,1947,70.03,0.864
Japan,JPN,1948,88.08,1.072
Japan,JPN,1949,98.42,1.182
Japan,JPN,1950,102.54,1.186
Japan,JPN,1951,123.38,1.404
Japan,JPN,1952,130.36,1.463
Japan,JPN,1953,145.87,1.615
Japan,JPN,1954,142.66,1.561
Japan,JPN,1955,142.01,1.536
Japan,JPN,1956,160.8,1.723
Japan,JPN,1957,188.28,2.001
Japan,JPN,1958,181.42,1.913
Japan,JPN,1959,192.92,2.018
Japan,JPN,1960,232.83,2.415
Japan,JPN,1961,283.13,2.912
Japan,JPN,1962,293.28,2.99
Japan,JPN,1963,325.27,3.287
Japan,JPN,1964,359.35,3.597
Japan,JPN,1965,386.97,3.835
Japan,JPN,1966,419.78,4.12
Japan,JPN,1967,489.92,4.758
Japan,JPN,1968,562.57,5.397
Japan,JPN,1969,653.85,6.199
Japan,JPN,1970,769.75,7.213
Japan,JPN,1971,799.65,7.407
Japan,JPN,1972,861.05,7.882
Japan,JPN,1973,914.27,8.265
Japan,JPN,1974,914.31,8.163
Japan,JPN,1975,869.81,7.676
Japan,JPN,1976,909.58,7.944
Japan,JPN,1977,935.55,8.095
Japan,JPN,1978,905.09,7.764
Japan,JPN,1979,957.15,8.144
Japan,JPN,1980,948.55,8.014
Japan,JPN,1981,930.38,7.819
Japan,JPN,1982,900.72,7.538
Japan,JPN,1983,884.42,7.373
Japan,JPN,1984,940.54,7.813
Japan,JPN,1985,915.28,7.575
Japan,JPN,1986,914.05,7.531
Japan,JPN,1987,902.21,7.399
Japan,JPN,1988,984.7,8.04
Japan,JPN,1989,1021.3,8.307
Japan,JPN,1990,1154.85,9.359
Japan,JPN,1991,1166.55,9.416
Japan,JPN,1992,1175.45,9.45
Japan,JPN,1993,1169.33,9.367
Japan,JPN,1994,1223.16,9.763
Japan,JPN,1995,1235.87,9.834
Japan,JPN,1996,1248.69,9.912
Japan,JPN,1997,1240.98,9.828
Japan,JPN,1998,1201.33,9.493
Japan,JPN,1999,1238.12,9.764
Japan,JPN,2000,1260.2,9.921
Japan,JPN,2001,1245.94,9.79
Japan,JPN,2002,1275.42,10.005
Japan,JPN,2003,1283.85,10.056
Japan,JPN,2004,1279.12,10.008
Japan,JPN,2005,1286.41,10.057
Japan,JPN,2006,1263.44,9.871
Japan,JPN,2007,1298.97,10.141
Japan,JPN,2008,1228.69,9.587
Japan,JPN,2009,1160.25,9.051
Japan,JPN,2010,1211.09,9.448
Japan,JPN,2011,1261.18,9.846
Japan,JPN,2012,1302.11,10.178
Japan,JPN,2013,1311.88,10.271
Japan,JPN,2014,1260.27,9.886
Japan,JPN,2015,1219.98,9.585
Japan,JPN,2016,1199.93,9.436
Japan,JPN,2017,1184.39,9.321
Japan,JPN,2018,1138.55,8.971
Japan,JPN,2019,1102.06,8.698
Japan,JPN,2020,1037.28,8.213
Japan,JPN,2021,1058.5,8.422
Japan,JPN,2022,1029.64,8.237
Japan,JPN,2023,986.91,7.935
Japan,JPN,2024,961.87,7.772
Germany,DEU,1850,15.14,0.449
Germany,DEU,1851,16.87,0.496
Germany,DEU,1852,19.17,0.56
Germany,DEU,1853,20.76,0.602
Germany,DEU,1854,24.37,0.702
Germany,DEU,1855,28.62,0.818
Germany,DEU,1856,30.92,0.878
Germany,DEU,1857,32.94,0.929
Germany,DEU,1858,35.61,0.997
Germany,DEU,1859,33.81,0.939
Germany,DEU,1860,36.39,1.003
Germany,DEU,1861,41.33,1.13
Germany,DEU,1862,45.54,1.235
Germany,DEU,1863,49.38,1.327
Germany,DEU,1864,56.64,1.508
Germany,DEU,1865,63.47,1.675
Germany,DEU,1866,62.91,1.646
Germany,DEU,1867,69.15,1.793
Germany,DEU,1868,74.37,1.911
Germany,DEU,1869,77.59,1.975
Germany,DEU,1870,76.64,1.932
Germany,DEU,1871,85.35,2.13
Germany,DEU,1872,92.11,2.275
Germany,DEU,1873,98.37,2.403
Germany,DEU,1874,71.59,1.73
Germany,DEU,1875,101.52,2.427
Germany,DEU,1876,103.44,2.447
Germany,DEU,1877,101.3,2.37
Germany,DEU,1878,104.54,2.42
Germany,DEU,1879,110.85,2.539
Germany,DEU,1880,124.5,2.822
Germany,DEU,1881,134.26,3.013
Germany,DEU,1882,143.67,3.193
Germany,DEU,1883,153.09,3.37
Germany,DEU,1884,157.53,3.435
Germany,DEU,1885,161.18,3.482
Germany,DEU,1886,163.03,3.488
Germany,DEU,1887,170.39,3.611
Germany,DEU,1888,186.35,3.912
Germany,DEU,1889,198.85,4.132
Germany,DEU,1890,208.23,4.278
Germany,DEU,1891,220.84,4.482
Germany,DEU,1892,214.99,4.308
Germany,DEU,1893,220.71,4.362
Germany,DEU,1894,229.5,4.473
Germany,DEU,1895,238.28,4.581
Germany,DEU,1896,256.26,4.859
Germany,DEU,1897,273.55,5.116
Germany,DEU,1898,285.38,5.264
Germany,DEU,1899,303.28,5.516
Germany,DEU,1900,326.76,5.858
Germany,DEU,1901,325.56,5.753
Germany,DEU,1902,319.19,5.558
Germany,DEU,1903,343.6,5.894
Germany,DEU,1904,356.12,6.017
Germany,DEU,1905,382.32,6.364
Germany,DEU,1906,361.94,5.935
Germany,DEU,1907,442.18,7.143
Germany,DEU,1908,446.64,7.108
Germany,DEU,1909,445.57,7.011
Germany,DEU,1910,445.37,6.953
Germany,DEU,1911,458.59,7.128
Germany,DEU,1912,499.12,7.752
Germany,DEU,1913,535.08,8.333
Germany,DEU,1914,497.93,7.776
Germany,DEU,1915,462.91,7.249
Germany,DEU,1916,500.7,7.862
Germany,DEU,1917,524.58,8.26
Germany,DEU,1918,503.42,7.952
Germany,DEU,1919,387.43,6.128
Germany,DEU,1920,429.21,6.783
Germany,DEU,1921,473.18,7.458
Germany,DEU,1922,455.46,7.145
Germany,DEU,1923,331.93,5.173
Germany,DEU,1924,451.79,6.994
Germany,DEU,1925,458.07,7.044
Germany,DEU,1926,413.24,6.312
Germany,DEU,1927,481.19,7.302
Germany,DEU,1928,505.01,7.612
Germany,DEU,1929,539.23,8.074
Germany,DEU,1930,462.09,6.872
Germany,DEU,1931,385.96,5.7
Germany,DEU,1932,347.49,5.096
Germany,DEU,1933,364.98,5.315
Germany,DEU,1934,408.62,5.909
Germany,DEU,1935,452.33,6.495
Germany,DEU,1936,499.63,7.124
Germany,DEU,1937,563.51,7.978
Germany,DEU,1938,601.27,8.453
Germany,DEU,1939,648.63,9.072
Germany,DEU,1940,654.33,9.121
Germany,DEU,1941,660.79,9.197
Germany,DEU,1942,667.9,9.298
Germany,DEU,1943,679.43,9.479
Germany,DEU,1944,600.27,8.392
Germany,DEU,1945,116.06,1.626
Germany,DEU,1946,271.68,3.814
Germany,DEU,1947,317.66,4.469
Germany,DEU,1948,377.82,5.327
Germany,DEU,1949,432.15,6.096
Germany,DEU,1950,510.5,7.309
Germany,DEU,1951,576.63,8.263
Germany,DEU,1952,610.76,8.747
Germany,DEU,1953,623.25,8.912
Germany,DEU,1954,659.49,9.407
Germany,DEU,1955,723.23,10.283
Germany,DEU,1956,765.94,10.847
Germany,DEU,1957,777.67,10.939
Germany,DEU,1958,756.12,10.546
Germany,DEU,1959,755.48,10.458
Germany,DEU,1960,813.6,11.174
Germany,DEU,1961,834.51,11.373
Germany,DEU,1962,882.84,11.931
Germany,DEU,1963,945.24,12.654
Germany,DEU,1964,968.63,12.861
Germany,DEU,1965,959.84,12.635
Germany,DEU,1966,951.15,12.415
Germany,DEU,1967,936.01,12.161
Germany,DEU,1968,984.58,12.734
Germany,DEU,1969,1051.8,13.494
Germany,DEU,1970,1025.8,13.117
Germany,DEU,1971,1037.08,13.237
Germany,DEU,1972,1041.36,13.229
Germany,DEU,1973,1085.6,13.748
Germany,DEU,1974,1062.51,13.45
Germany,DEU,1975,1002.29,12.735
Germany,DEU,1976,1090.81,13.92
Germany,DEU,1977,1052.51,13.462
Germany,DEU,1978,1079.07,13.814
Germany,DEU,1979,1117.75,14.303
Germany,DEU,1980,1099.9,14.045
Germany,DEU,1981,1048.36,13.364
Germany,DEU,1982,1015.5,12.954
Germany,DEU,1983,1011.44,12.93
Germany,DEU,1984,1033.02,13.244
Germany,DEU,1985,1043.91,13.407
Germany,DEU,1986,1047.23,13.439
Germany,DEU,1987,1032.27,13.224
Germany,DEU,1988,1028.7,13.124
Germany,DEU,1989,1008.57,12.766
Germany,DEU,1990,1054.8,13.233
Germany,DEU,1991,1016.93,12.664
Germany,DEU,1992,969.46,11.978
Germany,DEU,1993,959.39,11.774
Germany,DEU,1994,943.23,11.535
Germany,DEU,1995,939.93,11.46
Germany,DEU,1996,959.69,11.666
Germany,DEU,1997,931.51,11.306
Germany,DEU,1998,923.5,11.261
Germany,DEU,1999,895.44,10.963
Germany,DEU,2000,898.98,10.99
Germany,DEU,2001,915.25,11.171
Germany,DEU,2002,898.83,10.952
Germany,DEU,2003,894.5,10.894
Germany,DEU,2004,876.57,10.678
Germany,DEU,2005,867.88,10.578
Germany,DEU,2006,886.43,10.85
Germany,DEU,2007,846.15,10.408
Germany,DEU,2008,856.64,10.561
Germany,DEU,2009,789.98,9.761
Germany,DEU,2010,826.7,10.228
Germany,DEU,2011,804.54,9.95
Germany,DEU,2012,814.09,10.061
Germany,DEU,2013,831.75,10.263
Germany,DEU,2014,792.58,9.74
Germany,DEU,2015,800.82,9.757
Germany,DEU,2016,797.99,9.642
Germany,DEU,2017,784.6,9.441
Germany,DEU,2018,758.77,9.101
Germany,DEU,2019,708.65,8.481
Germany,DEU,2020,647.18,7.739
Germany,DEU,2021,678.0,8.101
Germany,DEU,2022,667.84,7.942
Germany,DEU,2023,593.77,7.023
Germany,DEU,2024,572.32,6.769
United Kingdom,GBR,1850,122.35,4.489
United Kingdom,GBR,1851,116.41,4.253
United Kingdom,GBR,1852,116.0,4.216
United Kingdom,GBR,1853,115.36,4.167
United Kingdom,GBR,1854,139.01,4.992
United Kingdom,GBR,1855,130.17,4.646
United Kingdom,GBR,1856,140.08,4.969
United Kingdom,GBR,1857,137.57,4.851
United Kingdom,GBR,1858,134.83,4.725
United Kingdom,GBR,1859,149.7,5.213
United Kingdom,GBR,1860,167.95,5.807
United Kingdom,GBR,1861,175.05,6.008
United Kingdom,GBR,1862,169.47,5.771
United Kingdom,GBR,1863,180.22,6.086
United Kingdom,GBR,1864,193.91,6.494
United Kingdom,GBR,1865,205.49,6.825
United Kingdom,GBR,1866,211.73,6.974
United Kingdom,GBR,1867,217.37,7.101
United Kingdom,GBR,1868,213.22,6.907
United Kingdom,GBR,1869,223.71,7.185
United Kingdom,GBR,1870,228.49,7.274
United Kingdom,GBR,1871,242.04,7.635
